"Date";"District";"Ag_Neg";"Ag_Pos";"Total"
2020-12-08;"Okres Trebišov";448;23;471
2020-12-08;"Okres Trenčín";558;68;626
2020-12-08;"Okres Trnava";995;83;1078
2020-12-08;"Okres Tvrdošín";184;13;197
2020-12-08;"Okres Veľký Krtíš";253;21;287
2020-12-08;"Okres Vranov nad Topľou";329;83;412
2020-12-08;"Okres Zlaté Moravce";472;29;501
2020-12-08;"Okres Zvolen";311;13;324
2020-12-08;"Okres Žarnovica";1575;132;1707
2020-12-08;"Okres Žiar nad Hronom";241;29;270
2020-12-08;"Okres Žilina";315;7;322
2020-12-09;"Okres Bánovce nad Bebravou";189;27;216
2020-12-09;"Okres Banská Bystrica";606;52;658
2020-12-09;"Okres Banská Štiavnica";15;3;18
2020-12-09;"Okres Bardejov";144;7;151
2020-12-09;"Okres Bratislava I";215;7;222
2020-12-09;"Okres Bratislava II";1002;22;1024
2020-12-09;"Okres Bratislava III";1910;74;1984
2020-12-09;"Okres Bratislava V";935;30;965
2020-12-09;"Okres Čadca";452;21;473
2020-12-09;"Okres Detva";211;18;229
2020-12-09;"Okres Dolný Kubín";147;12;159
2020-12-09;"Okres Dunajská Streda";532;34;566
2020-12-09;"Okres Galanta";939;58;997
2020-12-09;"Okres Gelnica";168;7;175
2020-12-09;"Okres Hlohovec";25;0;25
2020-12-09;"Okres Humenné";403;15;418
2020-12-09;"Okres Ilava";288;36;324
2020-12-09;"Okres Kežmarok";20;1;21
2020-12-09;"Okres Komárno";735;18;753
2020-12-09;"Okres Košice I";533;32;565
2020-12-09;"Okres Košice II";580;2;582
2020-12-09;"Okres Košice IV";247;11;258
2020-12-09;"Okres Krupina";0;0;0
2020-12-09;"Okres Levice";1635;98;1733
2020-12-09;"Okres Levoča";229;19;248
2020-12-09;"Okres Liptovský Mikuláš";599;44;643
2020-12-09;"Okres Lučenec";456;22;478
2020-12-09;"Okres Malacky";154;12;166
2020-12-09;"Okres Martin";699;24;723
2020-12-09;"Okres Medzilaborce";59;1;60
2020-12-09;"Okres Michalovce";1118;55;1173
2020-12-09;"Okres Myjava";347;27;374
2020-12-09;"Okres Námestovo";126;6;132
2020-12-09;"Okres Nitra";498;33;531
2020-12-09;"Okres Nové Mesto nad Váhom";511;47;558
2020-12-09;"Okres Nové Zámky";840;237;1077
2020-12-09;"Okres Partizánske";271;33;304
2020-12-09;"Okres Pezinok";588;45;633
2020-12-09;"Okres Piešťany";587;38;625
2020-12-09;"Okres Poprad";476;54;530
2020-12-09;"Okres Považská Bystrica";525;68;593
2020-12-09;"Okres Prešov";895;56;951
2020-12-09;"Okres Prievidza";668;76;744
2020-12-09;"Okres Púchov";195;49;244
2020-12-09;"Okres Revúca";334;3;337
2020-12-09;"Okres Rimavská Sobota";285;8;293
2020-12-09;"Okres Rožňava";204;4;208
2020-12-09;"Okres Ružomberok";410;36;446
2020-12-09;"Okres Sabinov";244;16;260
2020-12-09;"Okres Senec";1081;39;1120
2020-12-09;"Okres Senica";243;30;273
2020-12-09;"Okres Skalica";569;13;582
2020-12-09;"Okres Snina";340;28;368
2020-12-09;"Okres Sobrance";285;11;296
2020-12-09;"Okres Spišská Nová Ves";339;31;370
2020-12-09;"Okres Stará Ľubovňa";208;13;221
2020-12-09;"Okres Svidník";145;10;155
2020-12-09;"Okres Topoľčany";1079;97;1176
2020-12-09;"Okres Trebišov";304;13;317
2020-12-09;"Okres Trenčín";499;59;558
2020-12-09;"Okres Trnava";847;78;925
2020-12-09;"Okres Tvrdošín";194;17;211
2020-12-09;"Okres Veľký Krtíš";248;17;277
2020-12-09;"Okres Vranov nad Topľou";274;24;298
2020-12-09;"Okres Zlaté Moravce";150;13;163
2020-12-09;"Okres Zvolen";213;15;228
2020-12-09;"Okres Žarnovica";2833;256;3089
2020-12-09;"Okres Žiar nad Hronom";356;22;378
2020-12-09;"Okres Žilina";179;13;192
2020-12-10;"Okres Bánovce nad Bebravou";216;39;255
2020-12-10;"Okres Banská Bystrica";1129;53;1182
2020-12-10;"Okres Bardejov";631;35;666
2020-12-10;"Okres Bratislava I";314;9;323
2020-12-10;"Okres Bratislava II";875;41;916
2020-12-10;"Okres Bratislava III";868;42;910
2020-12-10;"Okres Bratislava V";883;37;920
2020-12-10;"Okres Brezno";429;116;545
2020-12-10;"Okres Čadca";432;29;461
2020-12-10;"Okres Detva";331;20;351
2020-12-10;"Okres Dolný Kubín";35;144;179
2020-12-10;"Okres Dunajská Streda";428;21;449
2020-12-10;"Okres Galanta";991;58;1049
2020-12-10;"Okres Gelnica";214;8;222
2020-12-10;"Okres Hlohovec";20;4;24
2020-12-10;"Okres Humenné";441;33;474
2020-12-10;"Okres Ilava";355;44;399
2020-12-10;"Okres Kežmarok";246;20;266
2020-12-10;"Okres Komárno";610;20;630
2020-12-10;"Okres Košice I";453;33;486
2020-12-10;"Okres Košice II";628;15;643
2020-12-10;"Okres Košice IV";200;7;207
2020-12-10;"Okres Krupina";2;1;3
2020-12-10;"Okres Levice";1332;97;1429
2020-12-10;"Okres Levoča";138;13;151
2020-12-10;"Okres Liptovský Mikuláš";217;11;228
2020-12-10;"Okres Lučenec";374;21;395
2020-12-10;"Okres Malacky";190;15;205
2020-12-10;"Okres Martin";790;55;845
2020-12-10;"Okres Medzilaborce";48;3;51
2020-12-10;"Okres Michalovce";1241;75;1316
2020-12-10;"Okres Myjava";195;29;224
2020-12-10;"Okres Námestovo";543;26;569
2020-12-10;"Okres Nitra";798;68;866
2020-12-10;"Okres Nové Mesto nad Váhom";480;49;529
2020-12-10;"Okres Nové Zámky";611;43;654
2020-12-10;"Okres Partizánske";204;19;223
2020-12-10;"Okres Pezinok";722;26;748
2020-12-10;"Okres Piešťany";443;24;467
2020-12-10;"Okres Poprad";1247;128;1375
2020-12-10;"Okres Považská Bystrica";514;77;591
2020-12-10;"Okres Prešov";804;45;849
2020-12-10;"Okres Prievidza";648;79;727
2020-12-10;"Okres Púchov";210;39;249
2020-12-10;"Okres Revúca";259;5;264
2020-12-10;"Okres Rimavská Sobota";241;10;251
2020-12-10;"Okres Rožňava";329;6;335
2020-12-10;"Okres Ružomberok";2541;164;2705
2020-12-10;"Okres Sabinov";265;16;281
2020-12-10;"Okres Senec";452;4;456
2020-12-10;"Okres Senica";267;30;297
2020-12-10;"Okres Skalica";563;16;579
2020-12-10;"Okres Snina";358;48;406
2020-12-10;"Okres Sobrance";159;5;164
2020-12-10;"Okres Spišská Nová Ves";130;14;144
2020-12-10;"Okres Stará Ľubovňa";180;21;201
2020-12-10;"Okres Svidník";64;3;67
2020-12-10;"Okres Topoľčany";450;36;486
2020-12-10;"Okres Trebišov";633;11;644
2020-12-10;"Okres Trenčín";502;73;575
2020-12-10;"Okres Trnava";1640;107;1747
2020-12-10;"Okres Tvrdošín";245;18;263
2020-12-10;"Okres Veľký Krtíš";339;9;365
2020-12-10;"Okres Vranov nad Topľou";338;32;370
2020-12-10;"Okres Zlaté Moravce";146;9;155
2020-12-10;"Okres Zvolen";197;17;214
2020-12-10;"Okres Žarnovica";1580;109;1689
2020-12-10;"Okres Žiar nad Hronom";710;31;741
2020-12-10;"Okres Žilina";6923;697;7620
2020-12-11;"Okres Bánovce nad Bebravou";239;44;283
2020-12-11;"Okres Banská Bystrica";957;48;1005
2020-12-11;"Okres Banská Štiavnica";5;0;5
2020-12-11;"Okres Bardejov";1221;65;1286
2020-12-11;"Okres Bratislava I";351;5;356
2020-12-11;"Okres Bratislava II";1593;61;1654
2020-12-11;"Okres Bratislava III";1585;50;1635
2020-12-11;"Okres Bratislava IV";96;3;99
2020-12-11;"Okres Bratislava V";1065;61;1126
2020-12-11;"Okres Brezno";261;31;292
2020-12-11;"Okres Čadca";386;34;420
2020-12-11;"Okres Detva";287;25;312
2020-12-11;"Okres Dolný Kubín";186;12;198
2020-12-11;"Okres Dunajská Streda";363;26;389
2020-12-11;"Okres Galanta";887;44;931
2020-12-11;"Okres Gelnica";204;17;221
2020-12-11;"Okres Hlohovec";19;0;19
2020-12-11;"Okres Humenné";335;24;359
2020-12-11;"Okres Ilava";271;31;302
2020-12-11;"Okres Kežmarok";406;39;445
2020-12-11;"Okres Komárno";584;51;635
2020-12-11;"Okres Košice I";1068;53;1121
2020-12-11;"Okres Košice II";355;7;362
2020-12-11;"Okres Košice IV";798;25;823
2020-12-11;"Okres Krupina";8;0;8
2020-12-11;"Okres Levice";1513;103;1616
2020-12-11;"Okres Levoča";157;24;181
2020-12-11;"Okres Liptovský Mikuláš";229;11;240
2020-12-11;"Okres Lučenec";799;34;833
2020-12-11;"Okres Malacky";472;22;494
2020-12-11;"Okres Martin";486;38;524
2020-12-11;"Okres Medzilaborce";111;1;112
2020-12-11;"Okres Michalovce";1112;60;1172
2020-12-11;"Okres Myjava";200;11;211
2020-12-11;"Okres Námestovo";466;22;488
2020-12-11;"Okres Nitra";297;24;321
2020-12-11;"Okres Nové Mesto nad Váhom";432;52;484
2020-12-11;"Okres Nové Zámky";1930;108;2038
2020-12-11;"Okres Partizánske";230;18;248
2020-12-11;"Okres Pezinok";666;30;696
2020-12-11;"Okres Piešťany";355;20;375
2020-12-11;"Okres Poprad";1306;119;1425
2020-12-11;"Okres Považská Bystrica";522;97;619
2020-12-11;"Okres Prešov";1032;49;1081
2020-12-11;"Okres Prievidza";498;74;572
2020-12-11;"Okres Púchov";232;32;264
2020-12-11;"Okres Revúca";464;10;474
2020-12-11;"Okres Rimavská Sobota";444;24;468
2020-12-11;"Okres Rožňava";357;6;363
2020-12-11;"Okres Ružomberok";3443;245;3688
2020-12-11;"Okres Sabinov";413;28;441
2020-12-11;"Okres Senec";427;9;436
2020-12-11;"Okres Senica";314;17;331
2020-12-11;"Okres Skalica";345;8;353
2020-12-11;"Okres Snina";315;22;337
2020-12-11;"Okres Sobrance";144;4;148
2020-12-11;"Okres Spišská Nová Ves";738;58;796
2020-12-11;"Okres Stará Ľubovňa";172;10;182
2020-12-11;"Okres Svidník";101;10;111
2020-12-11;"Okres Topoľčany";510;58;568
2020-12-11;"Okres Trebišov";435;22;457
2020-12-11;"Okres Trenčín";588;51;639
2020-12-11;"Okres Trnava";1373;88;1461
2020-12-11;"Okres Tvrdošín";358;19;377
2020-12-11;"Okres Veľký Krtíš";1460;114;1591
2020-12-11;"Okres Vranov nad Topľou";283;32;315
2020-12-11;"Okres Zlaté Moravce";205;13;218
2020-12-11;"Okres Zvolen";300;26;326
2020-12-11;"Okres Žarnovica";2142;164;2306
2020-12-11;"Okres Žiar nad Hronom";297;7;304
2020-12-11;"Okres Žilina";1830;103;1933
2020-12-12;"Okres Bánovce nad Bebravou";4;1;5
2020-12-12;"Okres Banská Bystrica";727;53;780
2020-12-12;"Okres Bratislava I";139;2;141
2020-12-12;"Okres Bratislava II";1250;63;1313
2020-12-12;"Okres Bratislava III";946;33;979
2020-12-12;"Okres Bratislava IV";13;0;13
2020-12-12;"Okres Bratislava V";1487;57;1544
2020-12-12;"Okres Čadca";391;18;409
2020-12-12;"Okres Galanta";786;86;872
2020-12-12;"Okres Hlohovec";1;0;1
2020-12-12;"Okres Humenné";32;0;32
2020-12-12;"Okres Komárno";408;27;435
2020-12-12;"Okres Košice I";566;47;613
2020-12-12;"Okres Košice II";130;7;137
2020-12-12;"Okres Košice IV";74;5;79
2020-12-12;"Okres Krupina";0;16;16
2020-12-12;"Okres Levice";436;7;443
2020-12-12;"Okres Levoča";162;12;174
2020-12-12;"Okres Lučenec";411;11;422
2020-12-12;"Okres Michalovce";555;38;593
2020-12-12;"Okres Myjava";189;12;201
2020-12-12;"Okres Nitra";613;65;678
2020-12-12;"Okres Nové Mesto nad Váhom";215;20;235
2020-12-12;"Okres Partizánske";309;43;352
2020-12-12;"Okres Pezinok";271;14;285
2020-12-12;"Okres Piešťany";29;0;29
2020-12-12;"Okres Poprad";1173;45;1218
2020-12-12;"Okres Považská Bystrica";249;42;291
2020-12-12;"Okres Prešov";236;17;253
2020-12-12;"Okres Prievidza";229;23;252
2020-12-12;"Okres Revúca";1068;28;1096
2020-12-12;"Okres Ružomberok";68;2;70
2020-12-12;"Okres Senec";8;0;8
2020-12-12;"Okres Senica";300;21;321
2020-12-12;"Okres Skalica";340;7;347
2020-12-12;"Okres Snina";222;21;243
2020-12-12;"Okres Sobrance";121;6;127
2020-12-12;"Okres Spišská Nová Ves";97;14;111
2020-12-12;"Okres Stará Ľubovňa";236;17;253
2020-12-12;"Okres Svidník";59;5;64
2020-12-12;"Okres Topoľčany";375;26;401
2020-12-12;"Okres Trebišov";12;0;12
2020-12-12;"Okres Trenčín";208;12;220
2020-12-12;"Okres Vranov nad Topľou";354;49;403
2020-12-12;"Okres Zvolen";218;13;231
2020-12-12;"Okres Žiar nad Hronom";202;18;220
2020-12-12;"Okres Žilina";561;33;594
2020-12-13;"Okres Bratislava I";15;0;15
2020-12-13;"Okres Bratislava II";22;3;25
2020-12-13;"Okres Bratislava III";61;3;64
2020-12-13;"Okres Bratislava V";0;0;0
2020-12-13;"Okres Čadca";97;11;108
2020-12-13;"Okres Galanta";0;0;0
2020-12-13;"Okres Humenné";2;0;2
2020-12-13;"Okres Komárno";26;5;31
2020-12-13;"Okres Košice II";142;0;142
2020-12-13;"Okres Kysucké Nové Mesto";0;1;1
2020-12-13;"Okres Levice";34;0;34
2020-12-13;"Okres Lučenec";11;1;12
2020-12-13;"Okres Michalovce";3;1;4
2020-12-13;"Okres Myjava";25;2;27
2020-12-13;"Okres Partizánske";12;2;14
2020-12-13;"Okres Pezinok";6;1;7
2020-12-13;"Okres Piešťany";2;0;2
2020-12-13;"Okres Poprad";8;2;10
2020-12-13;"Okres Považská Bystrica";3;0;3
2020-12-13;"Okres Prešov";1;0;1
2020-12-13;"Okres Revúca";23;0;23
2020-12-13;"Okres Ružomberok";18;1;19
2020-12-13;"Okres Senec";4;0;4
2020-12-13;"Okres Skalica";5;0;5
2020-12-13;"Okres Snina";5;3;8
2020-12-13;"Okres Sobrance";3;0;3
2020-12-13;"Okres Spišská Nová Ves";12;1;13
2020-12-13;"Okres Stará Ľubovňa";13;3;16
2020-12-13;"Okres Topoľčany";9;1;10
2020-12-13;"Okres Trebišov";21;0;21
2020-12-13;"Okres Trenčín";9;2;11
2020-12-13;"Okres Zvolen";8;0;8
2020-12-13;"Okres Žiar nad Hronom";0;0;0
2020-12-13;"Okres Žilina";400;52;452
2020-12-14;"Okres Bánovce nad Bebravou";249;68;317
2020-12-14;"Okres Banská Bystrica";282;26;308
2020-12-14;"Okres Banská Štiavnica";14;0;14
2020-12-14;"Okres Bardejov";992;68;1060
2020-12-14;"Okres Bratislava I";422;19;441
2020-12-14;"Okres Bratislava II";763;32;795
2020-12-14;"Okres Bratislava III";1398;40;1438
2020-12-14;"Okres Bratislava IV";704;14;718
2020-12-14;"Okres Bratislava V";807;51;858
2020-12-14;"Okres Čadca";65;10;75
2020-12-14;"Okres Detva";231;44;275
2020-12-14;"Okres Dolný Kubín";286;15;301
2020-12-14;"Okres Dunajská Streda";393;14;407
2020-12-14;"Okres Galanta";119;6;125
2020-12-14;"Okres Gelnica";247;16;263
2020-12-14;"Okres Hlohovec";45;3;48
2020-12-14;"Okres Humenné";504;70;574
2020-12-14;"Okres Ilava";395;36;431
2020-12-14;"Okres Kežmarok";286;38;324
2020-12-14;"Okres Komárno";406;42;448
2020-12-14;"Okres Košice I";13;0;13
2020-12-14;"Okres Košice II";584;28;612
2020-12-14;"Okres Košice IV";13;1;14
2020-12-14;"Okres Kysucké Nové Mesto";1;0;1
2020-12-14;"Okres Levice";1635;97;1732
2020-12-14;"Okres Levoča";52;5;57
2020-12-14;"Okres Liptovský Mikuláš";246;8;254
2020-12-14;"Okres Lučenec";574;36;610
2020-12-14;"Okres Malacky";418;44;462
2020-12-14;"Okres Martin";837;48;885
2020-12-14;"Okres Medzilaborce";148;11;159
2020-12-14;"Okres Michalovce";1071;93;1164
2020-12-14;"Okres Myjava";25;0;25
2020-12-14;"Okres Námestovo";577;43;620
2020-12-14;"Okres Nitra";2349;281;2630
2020-12-14;"Okres Nové Mesto nad Váhom";220;45;265
2020-12-14;"Okres Nové Zámky";1217;110;1327
2020-12-14;"Okres Partizánske";15;4;19
2020-12-14;"Okres Pezinok";319;27;346
2020-12-14;"Okres Piešťany";758;57;815
2020-12-14;"Okres Poprad";916;65;982
2020-12-14;"Okres Považská Bystrica";260;58;318
2020-12-14;"Okres Prešov";1369;101;1470
2020-12-14;"Okres Prievidza";632;110;742
2020-12-14;"Okres Púchov";208;68;276
2020-12-14;"Okres Revúca";523;20;543
2020-12-14;"Okres Rimavská Sobota";357;6;363
2020-12-14;"Okres Rožňava";232;8;240
2020-12-14;"Okres Ružomberok";4495;536;5031
2020-12-14;"Okres Sabinov";430;25;455
2020-12-14;"Okres Senec";469;17;486
2020-12-14;"Okres Senica";357;32;389
2020-12-14;"Okres Skalica";11;2;13
2020-12-14;"Okres Snina";315;33;348
2020-12-14;"Okres Sobrance";79;4;83
2020-12-14;"Okres Spišská Nová Ves";310;52;362
2020-12-14;"Okres Stará Ľubovňa";90;11;101
2020-12-14;"Okres Svidník";64;12;76
2020-12-14;"Okres Šaľa";9;2;11
2020-12-14;"Okres Topoľčany";1286;152;1438
2020-12-14;"Okres Trebišov";301;17;318
2020-12-14;"Okres Trenčín";300;127;427
2020-12-14;"Okres Trnava";1063;104;1167
2020-12-14;"Okres Tvrdošín";337;30;367
2020-12-14;"Okres Veľký Krtíš";514;15;548
2020-12-14;"Okres Zvolen";86;2;88
2020-12-14;"Okres Žarnovica";1340;141;1481
2020-12-14;"Okres Žiar nad Hronom";242;9;251
2020-12-14;"Okres Žilina";1214;132;1346
2020-12-15;"Okres Bánovce nad Bebravou";223;53;276
2020-12-15;"Okres Banská Bystrica";900;100;1000
2020-12-15;"Okres Bardejov";747;37;784
2020-12-15;"Okres Bratislava I";536;24;560
2020-12-15;"Okres Bratislava II";2467;103;2570
2020-12-15;"Okres Bratislava III";2177;44;2221
2020-12-15;"Okres Bratislava IV";318;28;346
2020-12-15;"Okres Bratislava V";2134;130;2264
2020-12-15;"Okres Brezno";495;76;571
2020-12-15;"Okres Čadca";1145;134;1279
2020-12-15;"Okres Detva";209;21;230
2020-12-15;"Okres Dolný Kubín";158;13;171
2020-12-15;"Okres Dunajská Streda";1565;107;1672
2020-12-15;"Okres Galanta";1017;112;1129
2020-12-15;"Okres Gelnica";214;21;235
2020-12-15;"Okres Hlohovec";72;6;78
2020-12-15;"Okres Humenné";418;47;465
2020-12-15;"Okres Ilava";275;77;352
2020-12-15;"Okres Kežmarok";274;29;303
2020-12-15;"Okres Komárno";670;49;719
2020-12-15;"Okres Košice I";473;34;507
2020-12-15;"Okres Košice II";737;28;765
2020-12-15;"Okres Košice IV";390;21;411
2020-12-15;"Okres Krupina";8;3;11
2020-12-15;"Okres Kysucké Nové Mesto";3;1;4
2020-12-15;"Okres Levice";3390;188;3578
2020-12-15;"Okres Levoča";599;52;651
2020-12-15;"Okres Liptovský Mikuláš";364;19;383
2020-12-15;"Okres Lučenec";618;28;646
2020-12-15;"Okres Malacky";256;14;270
2020-12-15;"Okres Martin";1795;57;1852
2020-12-15;"Okres Medzilaborce";72;5;77
2020-12-15;"Okres Michalovce";1293;92;1385
2020-12-15;"Okres Myjava";239;29;268
2020-12-15;"Okres Námestovo";276;20;296
2020-12-15;"Okres Nitra";1617;163;1780
2020-12-15;"Okres Nové Mesto nad Váhom";193;56;249
2020-12-15;"Okres Nové Zámky";1075;79;1154
2020-12-15;"Okres Partizánske";239;55;294
2020-12-15;"Okres Pezinok";689;40;729
2020-12-15;"Okres Piešťany";936;54;990
2020-12-15;"Okres Poprad";1088;106;1194
2020-12-15;"Okres Považská Bystrica";445;88;533
2020-12-15;"Okres Prešov";674;57;731
2020-12-15;"Okres Prievidza";785;102;887
2020-12-15;"Okres Púchov";200;39;239
2020-12-15;"Okres Revúca";729;32;761
2020-12-15;"Okres Rimavská Sobota";354;27;381
2020-12-15;"Okres Rožňava";329;21;350
2020-12-15;"Okres Ružomberok";3980;310;4290
2020-12-15;"Okres Sabinov";257;21;278
2020-12-15;"Okres Senec";390;11;401
2020-12-15;"Okres Senica";269;28;297
2020-12-15;"Okres Skalica";368;26;394
2020-12-15;"Okres Snina";710;84;794
2020-12-15;"Okres Sobrance";154;10;164
2020-12-15;"Okres Spišská Nová Ves";444;50;494
2020-12-15;"Okres Stará Ľubovňa";249;35;284
2020-12-15;"Okres Svidník";136;25;161
2020-12-15;"Okres Topoľčany";1126;125;1251
2020-12-15;"Okres Trebišov";713;49;762
2020-12-15;"Okres Trenčín";559;98;657
2020-12-15;"Okres Trnava";1381;189;1570
2020-12-15;"Okres Tvrdošín";206;16;222
2020-12-15;"Okres Veľký Krtíš";517;18;554
2020-12-15;"Okres Vranov nad Topľou";297;74;371
2020-12-15;"Okres Zlaté Moravce";413;51;464
2020-12-15;"Okres Zvolen";244;17;261
2020-12-15;"Okres Žarnovica";1706;183;1889
2020-12-15;"Okres Žiar nad Hronom";317;33;350
2020-12-15;"Okres Žilina";817;86;903
2020-12-16;"Okres Bánovce nad Bebravou";231;26;257
2020-12-16;"Okres Banská Bystrica";881;76;957
2020-12-16;"Okres Banská Štiavnica";3824;204;4028
2020-12-16;"Okres Bardejov";802;51;853
2020-12-16;"Okres Bratislava I";581;23;604
2020-12-16;"Okres Bratislava II";1930;70;2000
2020-12-16;"Okres Bratislava III";2314;61;2375
2020-12-16;"Okres Bratislava IV";271;12;283
2020-12-16;"Okres Bratislava V";2362;148;2510
2020-12-16;"Okres Brezno";234;43;277
2020-12-16;"Okres Čadca";724;52;776
2020-12-16;"Okres Detva";199;19;218
2020-12-16;"Okres Dolný Kubín";128;11;139
2020-12-16;"Okres Dunajská Streda";668;54;722
2020-12-16;"Okres Galanta";1279;74;1353
2020-12-16;"Okres Gelnica";226;11;237
2020-12-16;"Okres Hlohovec";51;11;62
2020-12-16;"Okres Humenné";515;35;550
2020-12-16;"Okres Ilava";321;56;377
2020-12-16;"Okres Kežmarok";214;29;243
2020-12-16;"Okres Komárno";506;38;544
2020-12-16;"Okres Košice I";495;27;522
2020-12-16;"Okres Košice II";754;41;795
2020-12-16;"Okres Košice IV";1292;33;1325
2020-12-16;"Okres Krupina";730;1;731
2020-12-16;"Okres Levice";2234;108;2342
2020-12-16;"Okres Levoča";550;40;590
2020-12-16;"Okres Liptovský Mikuláš";302;16;318
2020-12-16;"Okres Lučenec";670;30;700
2020-12-16;"Okres Malacky";119;14;133
2020-12-16;"Okres Martin";991;39;1030
2020-12-16;"Okres Medzilaborce";61;3;64
2020-12-16;"Okres Michalovce";1049;368;1417
2020-12-16;"Okres Myjava";193;12;205
2020-12-16;"Okres Námestovo";252;11;263
2020-12-16;"Okres Nitra";1456;107;1563
2020-12-16;"Okres Nové Mesto nad Váhom";666;80;746
2020-12-16;"Okres Nové Zámky";2591;95;2686
2020-12-16;"Okres Partizánske";364;48;412
2020-12-16;"Okres Pezinok";942;48;990
2020-12-16;"Okres Piešťany";621;47;668
2020-12-16;"Okres Poprad";906;62;968
2020-12-16;"Okres Považská Bystrica";474;68;542
2020-12-16;"Okres Prešov";1412;87;1499
2020-12-16;"Okres Prievidza";870;138;1008
2020-12-16;"Okres Púchov";216;38;254
2020-12-16;"Okres Revúca";483;23;506
2020-12-16;"Okres Rimavská Sobota";511;34;545
2020-12-16;"Okres Rožňava";152;3;155
2020-12-16;"Okres Ružomberok";3672;303;3975
2020-12-16;"Okres Sabinov";269;27;296
2020-12-16;"Okres Senec";5;0;5
2020-12-16;"Okres Senica";243;29;272
2020-12-16;"Okres Skalica";490;34;524
2020-12-16;"Okres Snina";371;42;413
2020-12-16;"Okres Sobrance";118;7;125
2020-12-16;"Okres Spišská Nová Ves";478;38;516
2020-12-16;"Okres Stará Ľubovňa";203;20;223
2020-12-16;"Okres Svidník";102;20;122
2020-12-16;"Okres Šaľa";4;0;4
