"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose";"third_dose"
2022-08-19;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";0;2;11
2022-08-19;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;2
2022-08-19;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1;2;28
2022-08-19;"Bratislavský kraj";"SK010";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";2;4;2
2022-08-19;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;8
2022-08-19;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1;0;10
2022-08-19;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;2;0
2022-08-19;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;3;13
2022-08-19;"Nitriansky kraj";"SK023";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;0;0
2022-08-19;"Prešovský kraj";"SK041";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";0;0;4
2022-08-19;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1;0;9
2022-08-19;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1;0;0
2022-08-19;"Trenčiansky kraj";"SK022";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;2;1
2022-08-19;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1;0;3
2022-08-19;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-19;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;4
2022-08-19;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";2;4;5
2022-08-19;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;0;0
2022-08-19;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;2;2
2022-08-19;"Žilinský kraj";"SK031";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;2;0
2022-08-18;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";0;0;4
2022-08-18;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";2;1;23
2022-08-18;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;3
2022-08-18;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;8
2022-08-18;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;0;3
2022-08-18;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;1;0
2022-08-18;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";2;0;10
2022-08-18;"Trenčiansky kraj";"SK022";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;3
2022-08-18;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";4;2;11
2022-08-18;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";2;4;5
2022-08-18;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;1;19
2022-08-18;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";2;0;0
2022-08-18;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";5;0;12
2022-08-17;"Banskobystrický kraj";"SK032";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";0;0;0
2022-08-17;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";0;1;3
2022-08-17;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";3;0;9
2022-08-17;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;2;0
2022-08-17;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2022-08-17;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";0;1;12
2022-08-17;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";5;0;6
2022-08-17;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;7
2022-08-17;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1;4;32
2022-08-17;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";3;0;0
2022-08-17;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;2;14
2022-08-17;"Nitriansky kraj";"SK023";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;3;0
2022-08-17;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";2;1;6
2022-08-17;"Prešovský kraj";"SK041";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";0;0;1
2022-08-17;"Prešovský kraj";"SK041";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;1;0
2022-08-17;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1;1;3
2022-08-17;"Trnavský kraj";"SK021";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";3;2;0
2022-08-17;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";4;4;33
2022-08-16;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";2;2;10
2022-08-16;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1;2;23
2022-08-16;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";0;0;2
2022-08-16;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;0;6
2022-08-16;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";6;7;15
2022-08-16;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;1;1
2022-08-16;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;0;1
2022-08-16;"Prešovský kraj";"SK041";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";4;2;0
2022-08-16;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";7;5;23
2022-08-16;"Prešovský kraj";"SK041";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-16;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";0;1;10
2022-08-16;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-16;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;0;7
2022-08-16;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";3;0;23
2022-08-15;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";5;4;33
2022-08-15;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;2
2022-08-15;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;1;4
2022-08-15;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-15;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;0
2022-08-15;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;1;5
2022-08-15;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;1
2022-08-15;"Prešovský kraj";"SK041";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";0;0;2
2022-08-15;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;1
2022-08-15;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";0;1;1
2022-08-13;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;0;3
2022-08-12;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";2;1;15
2022-08-12;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;1;2
2022-08-12;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;3
2022-08-12;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";7;8;48
2022-08-12;"Bratislavský kraj";"SK010";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;3;5
2022-08-12;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;1;6
2022-08-12;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;0;10
2022-08-12;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";5;2;29
2022-08-12;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";6;3;16
2022-08-12;"Nitriansky kraj";"SK023";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;2;2
2022-08-12;"Prešovský kraj";"SK041";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";1;0;0
2022-08-12;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";3;5;32
2022-08-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";1;0;0
2022-08-12;"Trenčiansky kraj";"SK022";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;7
2022-08-12;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";12;24;60
2022-08-12;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;1;0
2022-08-12;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";4;5;17
2022-08-12;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;15
2022-08-12;"Žilinský kraj";"SK031";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;1;0
2022-08-11;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1;1;5
2022-08-11;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-11;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";0;1;22
2022-08-11;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;1;1
2022-08-11;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;1;6
2022-08-11;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1;0;3
2022-08-11;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";4;1;13
2022-08-11;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1;0;3
2022-08-11;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;3
2022-08-11;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";0;0;2
2022-08-11;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;0;1
2022-08-11;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;0;1
2022-08-11;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";2;2;0
2022-08-11;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";0;1;10
2022-08-11;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-10;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1;2;11
2022-08-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";6;3;40
2022-08-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";4;0;13
2022-08-10;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";9;5;11
2022-08-10;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";10;3;20
2022-08-10;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";2;4;12
2022-08-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1;0;30
2022-08-10;"Prešovský kraj";"SK041";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-10;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;1
2022-08-10;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1;0;7
2022-08-10;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;0;3
2022-08-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1;0;3
2022-08-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1;0;20
2022-08-09;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;2
2022-08-09;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;2
2022-08-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;1;5
2022-08-09;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;4;1
2022-08-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;0;5
2022-08-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;1;4
2022-08-09;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";3;1;28
2022-08-09;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";2;0;0
2022-08-09;"Trnavský kraj";"SK021";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";0;0;0
2022-08-09;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-09;"Trnavský kraj";"SK021";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";3;3;3
2022-08-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";1;0;22
2022-08-09;"Žilinský kraj";"SK031";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;3
2022-08-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";3;4;31
2022-08-08;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;2
2022-08-08;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;1;13
2022-08-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;1
2022-08-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";5;0;1
2022-08-08;"Prešovský kraj";"SK041";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;1
2022-08-08;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";0;3;16
2022-08-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1;3;10
2022-08-07;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";2;2;11
2022-08-06;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";0;0;2
2022-08-06;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";2;0;3
2022-08-05;"Banskobystrický kraj";"SK032";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";5;3;0
2022-08-05;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";0;0;11
2022-08-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1;1;36
2022-08-05;"Bratislavský kraj";"SK010";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;1;8
2022-08-05;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;1;4
2022-08-05;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;7
2022-08-05;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;0;4
2022-08-05;"Košický kraj";"SK042";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;1;1
2022-08-05;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";3;0;13
2022-08-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";2;0;1
2022-08-05;"Prešovský kraj";"SK041";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";0;0;2
2022-08-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;7
2022-08-05;"Prešovský kraj";"SK041";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;3
2022-08-05;"Trenčiansky kraj";"SK022";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";0;0;3
2022-08-05;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1;0;4
2022-08-05;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";4;8;25
2022-08-05;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;8
2022-08-05;"Žilinský kraj";"SK031";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;3;3
2022-08-04;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1;0;19
2022-08-04;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";0;0;2
2022-08-04;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";5;3;42
2022-08-04;"Košický kraj";"SK042";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";1;2;5
2022-08-04;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";0;0;7
2022-08-04;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1;0;17
2022-08-04;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;2
2022-08-04;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1;0;4
2022-08-04;"Trenčiansky kraj";"SK022";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;0;0
2022-08-04;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1;0;11
2022-08-04;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 10x1,3 ml (liek.inj.skl.)";2;1;0
2022-08-04;"Žilinský kraj";"SK031";"Comirnaty 10 mikrogramov/dávka koncentrát na injekčnú disperziu, con dsi 195x1,3 ml (liek.inj.skl.)";2;3;10
2022-08-04;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2022-08-03;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1;1;10
2022-08-03;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Janssen injekčná suspenzia sus inj 10x2,5 ml (liek.inj.skl.)";1;0;8
2022-08-03;"Banskobystrický kraj";"SK032";"Nuvaxovid injekčná disperzia (dis inj 10x0,5 ml (liek.inj.skl.)";1;0;7
2022-08-03;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";0;0;16
